transaction_id,transaction_date,transaction_type,community,project,building,property_type,rooms_bucket,area_sqft,price_aed,price_per_sqft,is_offplan
BAY-2025-11-19-88411,2025-11-19,sale,Bur Dubai,Al Kifaf,Avenue Park Towers,apartment,2BR,1173.91,2470777.0,2104.74,True
BAY-2025-11-19-88249,2025-11-19,sale,Dubai Land Residence Complex,The Boulevard by Prestige One,,apartment,studio,463.06,678379.5,1464.99,True
BAY-2025-11-19-87755,2025-11-19,sale,Motor City,Sobha Solis,Sobha Solis Tower B,apartment,1BR,544.65,1113809.0,2045.0,True
BAY-2025-11-19-89359,2025-11-19,sale,Motor City,Velos Residence,,apartment,1BR,669.3,1158099.0,1730.31,True
BAY-2025-11-19-89062,2025-11-19,sale,Wasl Gate,Taiyo Residences,,apartment,1BR,640.24,925000.0,1444.77,True
BAY-2025-11-19-89611,2025-11-19,sale,Umm Suqeim,Madinat Jumeirah Living,Nourelle,apartment,2BR,1470.03,5297000.0,3603.33,True
BAY-2025-11-19-4036,2025-11-19,sale,Majan,Queen Sheba Tower,,apartment,3BR+,1817.59,1999349.0,1100.0,True
BAY-2025-11-19-1360,2025-11-19,sale,Jumeirah Village Circle (JVC),JVC District 15,Seasons Community,villa,3BR+,2435.98,2100000.0,862.08,False
BAY-2025-11-19-89627,2025-11-19,sale,Mina Rashid,Aurea,,apartment,1BR,798.9,2319888.0,2903.85,True
BAY-2025-11-19-638,2025-11-19,sale,The Springs,The Springs 12,,villa,2BR,1656.56,3200000.0,1931.71,True
BAY-2025-11-19-1028,2025-11-19,sale,Business Bay,Safeer Tower 2,,apartment,1BR,928.06,950000.0,1023.64,True
BAY-2025-11-19-87309,2025-11-19,sale,Dubai Land Residence Complex,Peace Lagoons by Peace Homes,,apartment,studio,405.58,741767.4,1828.91,True
BAY-2025-11-19-88008,2025-11-19,sale,Dubai South,Azizi Venice,Azizi Venice 13,apartment,studio,380.5,655000.0,1721.42,True
BAY-2025-11-19-88257,2025-11-19,sale,Jumeirah Village Circle (JVC),JVC District 10,Azur Line Residences,apartment,1BR,625.27,925000.0,1479.36,True
BAY-2025-11-19-89643,2025-11-19,sale,Dubai South,Hayat,Hayat 5,villa,3BR+,3801.49,4570000.0,1202.16,True
BAY-2025-11-19-89455,2025-11-19,sale,Downtown Dubai,Binghatti Skyblade,,apartment,studio,461.77,1809999.0,3919.7,True
BAY-2025-11-19-89236,2025-11-19,sale,Dubai Investment Park (DIP),Grand Polo Club & Resort,Selvara 2,villa,3BR+,3819.35,6571888.0,1720.68,True
BAY-2025-11-19-89489,2025-11-19,sale,DAMAC Hills,DAMAC District,DAMAC District Tower A,apartment,2BR,1135.48,2057000.0,1811.57,True
BAY-2025-11-19-89140,2025-11-19,sale,Jumeirah Heights,Eltiera Heights,,apartment,1BR,821.72,2324828.0,2829.22,True
BAY-2025-11-19-88599,2025-11-19,sale,Dubai Production City (IMPZ),Park Five by Deyaar,Neem at Park Five,apartment,studio,430.34,683058.0,1587.25,True
BAY-2025-11-19-86651,2025-11-19,sale,Sobha Hartland,Sobha One,Sobha One Tower A,apartment,2BR,944.64,2350000.0,2487.72,True
BAY-2025-11-19-88157,2025-11-19,sale,Jebel Ali,Downtown Jebel Ali,Azizi Arian,apartment,studio,341.54,599000.0,1753.82,True
BAY-2025-11-19-89236,2025-11-19,sale,Dubai Investment Park (DIP),Grand Polo Club & Resort,Selvara 2,villa,3BR+,3819.35,6630888.0,1736.13,True
BAY-2025-11-19-89647,2025-11-19,sale,Dubai Creek Harbour,Lyvia by Palace,,apartment,2BR,1206.2,3229888.0,2677.74,True
BAY-2025-11-19-88676,2025-11-19,sale,Liwan,Reem by Vision,,apartment,1BR,836.46,920000.0,1099.87,True
BAY-2025-11-19-89235,2025-11-19,sale,Dubai Investment Park (DIP),Grand Polo Club & Resort,Selvara,villa,3BR+,3819.35,6634888.0,1737.18,True
BAY-2025-11-19-89455,2025-11-19,sale,Downtown Dubai,Binghatti Skyblade,,apartment,studio,461.77,1784999.0,3865.56,True
BAY-2025-11-19-89605,2025-11-19,sale,Dubai Investment Park (DIP),DAMAC Riverside,Riverside Views,apartment,1BR,753.37,1071000.0,1421.61,True
BAY-2025-11-19-84187,2025-11-19,sale,Downtown Dubai,St. Regis The Residences,St. Regis The Residences Tower 1,apartment,2BR,1322.88,7500000.0,5669.45,True
BAY-2025-11-19-89015,2025-11-19,sale,Dubai Land Residence Complex,Reef 998,,apartment,studio,411.18,759580.02,1847.32,True
BAY-2025-11-19-89455,2025-11-19,sale,Downtown Dubai,Binghatti Skyblade,,apartment,2BR,1260.88,4769999.0,3783.07,True
BAY-2025-11-19-1844,2025-11-19,sale,Jumeirah Village Triangle (JVT),JVT District 8,District 8D,villa,2BR,2690.97,4999000.0,1857.69,True
BAY-2025-11-19-87375,2025-11-19,sale,Sobha Hartland 2,Skyscape,Skyscape Aura,apartment,1BR,878.87,2091711.0,2380.0,True
BAY-2025-11-19-87756,2025-11-19,sale,Motor City,Sobha Solis,Sobha Solis Tower C,apartment,1BR,544.22,1112950.0,2045.04,True
BAY-2025-11-19-88024,2025-11-19,sale,Dubai Land Residence Complex,Peace Lagoons II by Peace Homes,,apartment,studio,410.32,760563.0,1853.59,True
BAY-2025-11-19-89544,2025-11-19,sale,Town Square,Fiori,,apartment,2BR,848.09,1341888.0,1582.25,True
BAY-2025-11-19-80690,2025-11-19,sale,DAMAC Hills 2 (Akoya by DAMAC),Camelia,,villa,3BR+,1924.48,1750000.0,909.34,True
BAY-2025-11-19-89140,2025-11-19,sale,Jumeirah Heights,Eltiera Heights,,apartment,1BR,826.13,2061828.0,2495.77,True
BAY-2025-11-19-89099,2025-11-19,sale,Dubai Investment Park (DIP),DAMAC Riverside,Riverside Views,apartment,1BR,797.39,1181000.0,1481.08,True
BAY-2025-11-19-87309,2025-11-19,sale,Dubai Land Residence Complex,Peace Lagoons by Peace Homes,,apartment,1BR,778.45,965356.9,1240.1,True
BAY-2025-11-19-89099,2025-11-19,sale,Dubai Investment Park (DIP),DAMAC Riverside,Riverside Views,apartment,1BR,973.27,1397000.0,1435.37,True
BAY-2025-11-19-88431,2025-11-19,sale,Dubai Silicon Oasis (DSO),Timez By Danube,,apartment,studio,415.81,866000.0,2082.68,True
BAY-2025-11-19-89455,2025-11-19,sale,Downtown Dubai,Binghatti Skyblade,,apartment,1BR,966.92,3854999.0,3986.89,True
BAY-2025-11-19-855,2025-11-19,sale,Downtown Dubai,The Lofts,The Lofts East,apartment,2BR,1297.05,2450000.0,1888.9,True
BAY-2025-11-19-89605,2025-11-19,sale,Dubai Investment Park (DIP),DAMAC Riverside,Riverside Views,apartment,studio,503.32,829000.0,1647.06,True
BAY-2025-11-19-89625,2025-11-19,sale,Jebel Ali,Sobha Central,The Tranquil at Sobha Central,apartment,,871.98,2537491.0,2910.03,True
BAY-2025-11-19-1545,2025-11-19,sale,Dubai Sports City,Elite Sports Residence,Elite Sports Residence 1,apartment,studio,487.6,400000.0,820.34,True
BAY-2025-11-19-87813,2025-11-19,sale,Dubai Production City (IMPZ),Viera Residences,,apartment,studio,391.48,642164.16,1640.35,True
BAY-2025-11-19-89036,2025-11-19,sale,Dubai Creek Harbour,Montiva,,apartment,2BR,1237.85,3045888.0,2460.63,True
BAY-2025-11-19-88120,2025-11-19,sale,Al Jaddaf,Montage,,apartment,1BR,658.43,1153616.0,1752.07,True
BAY-2025-11-19-89455,2025-11-19,sale,Downtown Dubai,Binghatti Skyblade,,apartment,studio,385.56,1739999.0,4512.91,True
BAY-2025-11-19-88024,2025-11-19,sale,Dubai Land Residence Complex,Peace Lagoons II by Peace Homes,,apartment,1BR,790.5,1060636.8,1341.73,True
BAY-2025-11-19-86510,2025-11-19,sale,Dubailand,Taormina Village 1,,villa,3BR+,1726.96,1881714.0,1089.61,True
BAY-2025-11-19-88249,2025-11-19,sale,Dubai Land Residence Complex,The Boulevard by Prestige One,,apartment,studio,463.06,704000.0,1520.32,True
BAY-2025-11-19-88517,2025-11-19,sale,Mohammed Bin Rashid City,District 11,Knightsbridge 2,villa,3BR+,9006.8,22048670.4,2448.0,True
BAY-2025-11-19-89776,2025-11-19,sale,Dubai Islands,Ellington Sands I,Ellington Sands I Tower A,apartment,1BR,800.94,2170828.0,2710.35,True
BAY-2025-11-19-89236,2025-11-19,sale,Dubai Investment Park (DIP),Grand Polo Club & Resort,Selvara 2,villa,3BR+,3798.69,6754888.0,1778.22,True
BAY-2025-11-19-89163,2025-11-19,sale,Business Bay,DWTN Residences,,apartment,1BR,903.2,2468882.0,2733.48,True
BAY-2025-11-19-89489,2025-11-19,sale,DAMAC Hills,DAMAC District,DAMAC District Tower A,apartment,2BR,1017.4,1790000.0,1759.39,True
BAY-2025-11-19-87715,2025-11-19,sale,Dubai South,Azizi Venice,Azizi Venice 11,apartment,1BR,664.13,1235000.0,1859.58,True
BAY-2025-11-19-87309,2025-11-19,sale,Dubai Land Residence Complex,Peace Lagoons by Peace Homes,,apartment,2BR,1314.16,1645086.12,1251.82,True
BAY-2025-11-19-89643,2025-11-19,sale,Dubai South,Hayat,Hayat 5,villa,3BR+,4953.01,6330000.0,1278.01,True
BAY-2025-11-19-5042,2025-11-19,sale,Dubai Production City (IMPZ),Oakwood Residency,,apartment,1BR,625.92,605000.0,966.58,True
BAY-2025-11-19-86707,2025-11-19,sale,Dubai Islands,Bay Villas,,villa,3BR+,3924.73,6893000.0,1756.3,True
BAY-2025-11-19-89368,2025-11-19,sale,City of Arabia,Azizi Milan,Azizi Milan Heights,apartment,studio,339.17,592020.0,1745.5,True
BAY-2025-11-19-87156,2025-11-19,sale,Business Bay,One by Binghatti,,apartment,2BR,1548.93,4649999.0,3002.07,True
BAY-2025-11-19-89596,2025-11-19,sale,Dubai South,Hayat,Hayat 4,villa,3BR+,3215.18,3690000.0,1147.68,True
BAY-2025-11-19-89627,2025-11-19,sale,Mina Rashid,Aurea,,apartment,1BR,798.9,2346888.0,2937.65,True
BAY-2025-11-19-88599,2025-11-19,sale,Dubai Production City (IMPZ),Park Five by Deyaar,Neem at Park Five,apartment,2BR,1144.63,1563942.0,1366.33,True
BAY-2025-11-19-22598,2025-11-19,sale,Al Quoz,Al Quoz 4,Al Khail Heights,apartment,1BR,1226.55,1010000.0,823.45,True
BAY-2025-11-19-89235,2025-11-19,sale,Dubai Investment Park (DIP),Grand Polo Club & Resort,Selvara,villa,3BR+,3798.69,6749888.0,1776.9,True
BAY-2025-11-19-85632,2025-11-19,sale,Jumeirah,La Mer,Port de La Mer,apartment,1BR,810.09,2220000.0,2740.44,True
BAY-2025-11-19-87309,2025-11-19,sale,Dubai Land Residence Complex,Peace Lagoons by Peace Homes,,apartment,studio,397.4,730000.0,1836.94,True
BAY-2025-11-19-87448,2025-11-19,sale,Dubai Creek Harbour,Altus,Altus Tower 1,apartment,1BR,664.67,1592390.0,2395.76,True
BAY-2025-11-19-88274,2025-11-19,sale,Dubailand,R. Hills,,villa,3BR+,1613.83,2257600.0,1398.91,True
BAY-2025-11-19-6610,2025-11-19,sale,Dubai Sports City,Amal Tower,,apartment,1BR,806.65,838000.0,1038.86,True
BAY-2025-11-19-87107,2025-11-19,sale,Dubai Land Residence Complex,Samana Ivy Gardens 2,,apartment,studio,420.22,695283.09,1654.57,True
BAY-2025-11-19-3243,2025-11-19,sale,Town Square,Zahra Apartments,Zahra Apartments 1B,apartment,2BR,935.81,1200000.0,1282.31,True
BAY-2025-11-19-89708,2025-11-19,sale,Dubai South,Waada,Altura 2,apartment,studio,439.71,514000.0,1168.95,True
BAY-2025-11-19-17887,2025-11-19,sale,Arjan,Joya Blanca Residences,,apartment,studio,412.26,610000.0,1479.65,True
BAY-2025-11-19-3842,2025-11-19,sale,DAMAC Hills 2 (Akoya by DAMAC),Zinnia,,villa,3BR+,1788.1,1850000.0,1034.62,True
BAY-2025-11-19-1644,2025-11-19,sale,Dubai Sports City,Victory Heights,Estella Village,villa,3BR+,3770.38,8500000.0,2254.41,True
BAY-2025-11-19-88274,2025-11-19,sale,Dubailand,R. Hills,,villa,3BR+,1613.83,1677000.0,1039.14,True
BAY-2025-11-19-1028,2025-11-19,sale,Business Bay,Safeer Tower 2,,apartment,studio,479.64,685000.0,1428.15,True
BAY-2025-11-19-4028,2025-11-19,sale,Jumeirah Village Circle (JVC),JVC District 11,Diamond Views III,villa,3BR+,3661.34,3920000.0,1070.65,True
BAY-2025-11-19-80847,2025-11-19,sale,Al Furjan,BNH Townhouses,,villa,3BR+,2575.69,3150000.0,1222.97,True
BAY-2025-11-19-89717,2025-11-19,sale,Expo City,Terra Gardens,Terra Gardens Building 2,apartment,2BR,1111.59,2421888.0,2178.76,True
BAY-2025-11-19-89248,2025-11-19,sale,Jumeirah Village Circle (JVC),JVC District 13,Binghatti Circle,apartment,studio,393.53,780028.93,1982.13,True
BAY-2025-11-19-89708,2025-11-19,sale,Dubai South,Waada,Altura 2,apartment,studio,401.28,465000.0,1158.79,True
BAY-2025-11-19-89708,2025-11-19,sale,Dubai South,Waada,Altura 2,apartment,studio,401.39,470000.0,1170.93,True
BAY-2025-11-19-89463,2025-11-19,sale,Mina Rashid,Sera 2,Sera 2 Tower B,apartment,1BR,759.07,2048532.0,2698.74,True
BAY-2025-11-19-75294,2025-11-19,sale,Dubai Industrial City,Dezire South Residences,,apartment,1BR,778.98,1000000.0,1283.73,True
BAY-2025-11-19-89596,2025-11-19,sale,Dubai South,Hayat,Hayat 4,villa,3BR+,3801.49,4380000.0,1152.18,True
BAY-2025-11-19-89139,2025-11-19,sale,Dubai South,Residential District,Golden Woods Albab Views,apartment,studio,366.4,557960.0,1522.82,True
BAY-2025-11-19-86655,2025-11-19,sale,Sobha Hartland,Sobha One,Sobha One Tower E,apartment,1BR,733.13,1686199.0,2300.0,True
BAY-2025-11-19-88249,2025-11-19,sale,Dubai Land Residence Complex,The Boulevard by Prestige One,,apartment,studio,479.96,740520.0,1542.88,True
BAY-2025-11-19-87737,2025-11-19,sale,Dubai South,Azizi Venice,Azizi Venice 14,apartment,studio,365.43,650000.0,1778.73,True
BAY-2025-11-19-87924,2025-11-19,sale,Dubai Production City (IMPZ),Park Five by Deyaar,Ember at Park Five,apartment,studio,432.82,695148.0,1606.09,True
BAY-2025-11-19-88263,2025-11-19,sale,Jumeirah Village Triangle (JVT),JVT District 4,Azha Millennium Residences,apartment,studio,475.44,734697.18,1545.3,True
BAY-2025-11-19-87498,2025-11-19,sale,The Valley by Emaar,Vindera,,villa,3BR+,2403.47,3126888.0,1300.99,True
BAY-2025-11-19-89708,2025-11-19,sale,Dubai South,Waada,Altura 2,apartment,studio,441.43,514000.0,1164.4,True
BAY-2025-11-19-89643,2025-11-19,sale,Dubai South,Hayat,Hayat 5,villa,3BR+,4131.62,4700000.0,1137.57,True
BAY-2025-11-19-89489,2025-11-19,sale,DAMAC Hills,DAMAC District,DAMAC District Tower A,apartment,1BR,675.87,1245000.0,1842.07,True
BAY-2025-11-19-88365,2025-11-19,sale,Dubai Science Park,Skyhills Astra,,apartment,1BR,951.21,1455790.0,1530.46,True
BAY-2025-11-19-75252,2025-11-19,sale,Business Bay,Peninsula,Peninsula One,apartment,1BR,671.34,1950000.0,2904.64,True
BAY-2025-11-19-88411,2025-11-19,sale,Bur Dubai,Al Kifaf,Avenue Park Towers,apartment,3BR+,1742.24,4001777.0,2296.91,True
BAY-2025-11-19-86707,2025-11-19,sale,Dubai Islands,Bay Villas,,villa,3BR+,3822.91,7110000.0,1859.84,True
BAY-2025-11-19-88257,2025-11-19,sale,Jumeirah Village Circle (JVC),JVC District 10,Azur Line Residences,apartment,1BR,638.73,925000.0,1448.19,True
BAY-2025-11-19-3011,2025-11-19,sale,Jumeirah Village Circle (JVC),JVC District 18,Sydney Tower,apartment,1BR,667.47,867510.0,1299.7,True
BAY-2025-11-19-17117,2025-11-19,sale,Dubai Silicon Oasis (DSO),Binghatti Point,,apartment,2BR,896.2,930000.0,1037.71,True
BAY-2025-11-19-87888,2025-11-19,sale,Dubai Hills Estate,Park Heights,Hyde Residences,apartment,1BR,800.08,2194528.0,2742.89,True
BAY-2025-11-19-89611,2025-11-19,sale,Umm Suqeim,Madinat Jumeirah Living,Nourelle,apartment,2BR,1263.68,4955000.0,3921.09,True
BAY-2025-11-19-88263,2025-11-19,sale,Jumeirah Village Triangle (JVT),JVT District 4,Azha Millennium Residences,apartment,studio,422.91,713137.0,1686.26,True
BAY-2025-11-19-87309,2025-11-19,sale,Dubai Land Residence Complex,Peace Lagoons by Peace Homes,,apartment,1BR,834.42,1000000.0,1198.44,True
BAY-2025-11-19-89690,2025-11-19,sale,Dubai Creek Harbour,Lotus at Creek Beach,Lotus 1,apartment,1BR,729.25,1700000.0,2331.16,True
BAY-2025-11-19-89455,2025-11-19,sale,Downtown Dubai,Binghatti Skyblade,,apartment,studio,478.56,1834999.0,3834.42,True
BAY-2025-11-19-87446,2025-11-19,sale,Jumeirah Village Circle (JVC),JVC District 17,Blossom 76 by Tranquil,apartment,studio,424.85,637500.0,1500.53,True
BAY-2025-11-19-89647,2025-11-19,sale,Dubai Creek Harbour,Lyvia by Palace,,apartment,2BR,1206.2,3235888.0,2682.71,True
BAY-2025-11-19-83548,2025-11-19,sale,Dubailand,Rukan,Rukan 3,villa,2BR,1226.87,1665000.0,1357.11,True
BAY-2025-11-19-87498,2025-11-19,sale,The Valley by Emaar,Vindera,,villa,3BR+,2922.29,4272888.0,1462.17,True
BAY-2025-11-19-85656,2025-11-19,sale,Jumeirah Village Circle (JVC),JVC District 11,Binghatti Tulip,apartment,1BR,621.08,1030000.0,1658.4,True
BAY-2025-11-19-89140,2025-11-19,sale,Jumeirah Heights,Eltiera Heights,,apartment,2BR,1369.06,3233828.0,2362.08,True
BAY-2025-11-19-89113,2025-11-19,sale,Jebel Ali,Sobha Central,The Horizon at Sobha Central,apartment,2BR,936.46,2593994.0,2770.0,True
BAY-2025-11-19-87813,2025-11-19,sale,Dubai Production City (IMPZ),Viera Residences,,apartment,studio,401.06,657883.2,1640.36,True
BAY-2025-11-19-89099,2025-11-19,sale,Dubai Investment Park (DIP),DAMAC Riverside,Riverside Views,apartment,1BR,697.39,999100.0,1432.63,True
BAY-2025-11-19-86631,2025-11-19,sale,Business Bay,The Edge,The Edge Tower A,apartment,1BR,573.39,1450000.0,2528.82,True
BAY-2025-11-19-83630,2025-11-19,sale,DAMAC Hills 2 (Akoya by DAMAC),Viridis Residence and Hotel Apartments,Viridis Tower C,apartment,1BR,763.59,675000.0,883.98,True
BAY-2025-11-19-89489,2025-11-19,sale,DAMAC Hills,DAMAC District,DAMAC District Tower A,apartment,1BR,684.58,1277000.0,1865.38,True
BAY-2025-11-19-89463,2025-11-19,sale,Mina Rashid,Sera 2,Sera 2 Tower B,apartment,3BR+,1864.85,4429888.0,2375.47,True
BAY-2025-11-19-87410,2025-11-19,sale,Dubai South,Residential District,Lincoln Star Residence,apartment,2BR,1233.33,1233330.0,1000.0,True
BAY-2025-11-19-88211,2025-11-19,sale,Dubai Investment Park (DIP),DAMAC Riverside,Riverside Views,apartment,1BR,960.14,1319080.0,1373.84,True
BAY-2025-11-19-89099,2025-11-19,sale,Dubai Investment Park (DIP),DAMAC Riverside,Riverside Views,apartment,1BR,740.66,1060000.0,1431.16,True
BAY-2025-11-19-22484,2025-11-19,sale,Business Bay,Regalia by Deyaar,,apartment,3BR+,1664.64,2750000.0,1652.01,True
BAY-2025-11-19-89647,2025-11-19,sale,Dubai Creek Harbour,Lyvia by Palace,,apartment,2BR,1241.4,3173888.0,2556.7,True
BAY-2025-11-19-89099,2025-11-19,sale,Dubai Investment Park (DIP),DAMAC Riverside,Riverside Views,apartment,1BR,757.35,1080580.0,1426.79,True
BAY-2025-11-19-89396,2025-11-19,sale,DAMAC Islands,Seychelles 2,,villa,3BR+,3164.16,3557000.0,1124.15,True
BAY-2025-11-19-87756,2025-11-19,sale,Motor City,Sobha Solis,Sobha Solis Tower C,apartment,1BR,540.99,1098230.0,2030.04,True
BAY-2025-11-19-88120,2025-11-19,sale,Al Jaddaf,Montage,,apartment,1BR,690.4,1335212.0,1933.97,True
BAY-2025-11-19-89708,2025-11-19,sale,Dubai South,Waada,Altura 2,apartment,studio,401.28,460000.0,1146.33,True
BAY-2025-11-19-75722,2025-11-19,sale,Dubai Hills Estate,Golf Place II,,villa,3BR+,5490.34,19400000.0,3533.48,True
BAY-2025-11-19-89163,2025-11-19,sale,Business Bay,DWTN Residences,,apartment,1BR,777.91,1943081.0,2497.82,True
BAY-2025-11-19-83377,2025-11-19,sale,Jumeirah Village Triangle (JVT),JVT District 4,Fashionz by Danube,apartment,1BR,869.51,1354560.0,1557.84,True
BAY-2025-11-19-76377,2025-11-19,sale,Sobha Hartland,Hartland Greens,Hartland Greens Building 2,apartment,1BR,863.05,1460000.0,1691.67,True
BAY-2025-11-19-83797,2025-11-19,sale,Bluewaters Island,Bluewaters Bay,Bluewaters Bay Building 2,apartment,1BR,803.53,3250000.0,4044.65,True
BAY-2025-11-19-88431,2025-11-19,sale,Dubai Silicon Oasis (DSO),Timez By Danube,,apartment,1BR,721.72,1317000.0,1824.81,True
BAY-2025-11-19-86707,2025-11-19,sale,Dubai Islands,Bay Villas,,villa,3BR+,7260.79,18226000.0,2510.2,True
BAY-2025-11-19-88120,2025-11-19,sale,Al Jaddaf,Montage,,apartment,1BR,601.92,1191117.0,1978.86,True
BAY-2025-11-19-89140,2025-11-19,sale,Jumeirah Heights,Eltiera Heights,,apartment,1BR,835.71,2012828.0,2408.52,True
BAY-2025-11-19-89455,2025-11-19,sale,Downtown Dubai,Binghatti Skyblade,,apartment,studio,526.35,2000000.0,3799.75,True
BAY-2025-11-19-582,2025-11-19,sale,International City,International City Phase 2 (Warsan 4),,villa,,,16000000.0,,True
BAY-2025-11-19-89530,2025-11-19,sale,Arjan,Ashley Hills,,apartment,1BR,842.92,1142327.66,1355.2,True
BAY-2025-11-19-16497,2025-11-19,sale,Jumeirah Village Circle (JVC),JVC District 13,Pantheon Elysee I,apartment,2BR,1293.17,1250000.0,966.62,True
BAY-2025-11-19-89627,2025-11-19,sale,Mina Rashid,Aurea,,apartment,1BR,798.9,2328888.0,2915.12,True
BAY-2025-11-19-87753,2025-11-19,sale,Jumeirah Village Circle (JVC),JVC District 11,Graygate Residences,apartment,1BR,797.82,1113150.0,1395.24,True
BAY-2025-11-19-89647,2025-11-19,sale,Dubai Creek Harbour,Lyvia by Palace,,apartment,3BR+,1835.24,4316790.0,2352.17,True
BAY-2025-11-19-80499,2025-11-19,sale,Town Square,Liva,,apartment,1BR,479.96,795000.0,1656.39,True
BAY-2025-11-19-89099,2025-11-19,sale,Dubai Investment Park (DIP),DAMAC Riverside,Riverside Views,apartment,1BR,698.04,1003000.0,1436.88,True
BAY-2025-11-19-88662,2025-11-19,sale,Dubai Land Residence Complex,Floarea Oasis,,apartment,1BR,825.81,1116050.0,1351.46,True
BAY-2025-11-19-76333,2025-11-19,sale,International City,Emirates Cluster,EMR-13,apartment,1BR,745.18,375000.0,503.23,True
BAY-2025-11-19-89781,2025-11-19,sale,Dubai Islands,Ellington Sands II,Ellington Sands II Tower A,apartment,1BR,861.11,2413828.0,2803.16,True
BAY-2025-11-19-5262,2025-11-19,sale,Jumeirah Lake Towers (JLT),Golf Views Seven City,,apartment,studio,415.27,620000.0,1493.0,True
BAY-2025-11-19-89352,2025-11-19,sale,Dubai Production City (IMPZ),Samana Sky Views,,apartment,studio,416.99,727000.2,1743.45,True
BAY-2025-11-19-88249,2025-11-19,sale,Dubai Land Residence Complex,The Boulevard by Prestige One,,apartment,studio,442.29,781000.0,1765.81,True
BAY-2025-11-19-89544,2025-11-19,sale,Town Square,Fiori,,apartment,2BR,932.26,1600888.0,1717.21,True
BAY-2025-11-19-88431,2025-11-19,sale,Dubai Silicon Oasis (DSO),Timez By Danube,,apartment,1BR,544.76,1076000.0,1975.18,True
BAY-2025-11-19-3235,2025-11-19,sale,Town Square,Warda Apartments,Warda Apartments 1,apartment,2BR,939.26,1250000.0,1330.83,True
BAY-2025-11-19-84721,2025-11-19,sale,Sobha Hartland,Sobha Creek Vistas Heights,Sobha Creek Vistas Heights Tower B,apartment,2BR,1075.85,2050000.0,1905.47,True
BAY-2025-11-19-89222,2025-11-19,sale,Jebel Ali,Sobha Central,The Eden,apartment,1BR,730.55,2177039.0,2980.0,True
BAY-2025-11-19-88454,2025-11-19,sale,Al Wasl,Safa Gate,,apartment,1BR,714.51,2216760.0,3102.49,True
BAY-2025-11-19-86761,2025-11-19,sale,Jebel Ali,Downtown Jebel Ali,Eleve by Deyaar,apartment,3BR+,1688.1,2427559.0,1438.04,True
BAY-2025-11-19-83621,2025-11-19,sale,Business Bay,DAMAC Maison Prive,Damac Maison Prive Tower A,apartment,studio,490.83,1085000.0,2210.54,True
BAY-2025-11-19-89248,2025-11-19,sale,Jumeirah Village Circle (JVC),JVC District 13,Binghatti Circle,apartment,1BR,762.19,1198398.93,1572.31,True
BAY-2025-11-19-89708,2025-11-19,sale,Dubai South,Waada,Altura 2,apartment,studio,401.28,470000.0,1171.25,True
BAY-2025-11-19-87813,2025-11-19,sale,Dubai Production City (IMPZ),Viera Residences,,apartment,1BR,798.14,1177152.96,1474.87,True
BAY-2025-11-19-18060,2025-11-19,sale,Green Community,Garden East Apartments,Garden Apartments East B,apartment,3BR+,2552.98,3250000.0,1273.02,True
BAY-2025-11-19-88120,2025-11-19,sale,Al Jaddaf,Montage,,apartment,1BR,665.32,1246155.0,1873.02,True
BAY-2025-11-19-89530,2025-11-19,sale,Arjan,Ashley Hills,,apartment,1BR,834.85,1138733.89,1364.0,True
BAY-2025-11-19-87962,2025-11-19,sale,Jumeirah Village Circle (JVC),JVC District 13,311 Boulevard,apartment,1BR,807.72,1207540.0,1495.0,True
BAY-2025-11-19-88024,2025-11-19,sale,Dubai Land Residence Complex,Peace Lagoons II by Peace Homes,,apartment,1BR,757.46,1207716.0,1594.43,True
BAY-2025-11-19-87347,2025-11-19,sale,Dubai Silicon Oasis (DSO),Pearls by Vision,,apartment,1BR,941.3,1080000.0,1147.35,True
BAY-2025-11-19-1978,2025-11-19,sale,Living Legends,KOA Canvas,,apartment,studio,569.09,930000.0,1634.19,True
BAY-2025-11-19-75392,2025-11-19,sale,Mohammed Bin Rashid City,District One,District One Villas,villa,3BR+,9680.84,35000000.0,3615.39,True
BAY-2025-11-19-87279,2025-11-19,sale,Arjan,Butterfly Towers,,apartment,studio,434.0,680296.36,1567.5,True
BAY-2025-11-19-89627,2025-11-19,sale,Mina Rashid,Aurea,,apartment,1BR,816.12,2373888.0,2908.75,True
BAY-2025-11-19-88263,2025-11-19,sale,Jumeirah Village Triangle (JVT),JVT District 4,Azha Millennium Residences,apartment,studio,453.81,730655.0,1610.05,True
BAY-2025-11-19-84229,2025-11-19,sale,Dubai Hills Estate,Ellington House,Ellington House 4,apartment,3BR+,1867.21,4704828.0,2519.71,True
BAY-2025-11-19-89543,2025-11-19,sale,Dubai Silicon Oasis (DSO),Ayat Oasis,,apartment,2BR,1057.77,893500.0,844.7,True
BAY-2025-11-19-89489,2025-11-19,sale,DAMAC Hills,DAMAC District,DAMAC District Tower A,apartment,2BR,1240.32,2122000.0,1710.85,True
BAY-2025-11-19-88365,2025-11-19,sale,Dubai Science Park,Skyhills Astra,,apartment,studio,528.72,1078000.0,2038.89,True
BAY-2025-11-19-89236,2025-11-19,sale,Dubai Investment Park (DIP),Grand Polo Club & Resort,Selvara 2,villa,3BR+,3819.35,6286888.0,1646.06,True
BAY-2025-11-19-87654,2025-11-19,sale,Dubai Islands,Natuzzi Harmony Residences by Peace Homes,,apartment,2BR,1248.94,3112803.0,2492.36,True
